ID,date,title,abstract,fake_abstract,ppl_human,ppl_ai,len_human,len_ai,ttr_human,ttr_ai,sim_human_ai
NODE12588031,2026-.0,한복 저고리의 지식재산권 동향 분석,"본 연구는 1981년부터 2025년까지의 한복 저고리 관련 지식재산권(특허·실용신안·디자인권) 데이터를 분석하여 전통복식의 산업화 전략을 모색하였다. 분석결과, 저고리 지식재산권은 실용적 개량에서 외형 보호, 기술과 디자인 융합의 단계로 진화하며 고부가가치 자산으로 패러다임이 전환되었으나 개인 출원 편중에 따른 기업 R&D 부족이라는 구조적 한계가 확인되었다. 또한, 남부권과 수도권의 지리적 분업 구조와 더불어 인체공학 설계 중심의 테크니컬 의류로의 진화 양상이 입증되었다. 이를 바탕으로 디자인과 기술을 동시 보호하는 지식재산권 믹스 및 공동 권리화, 제조와 디자인 거점을 잇는 지역 연계형 클러스터 구축, 개인 숙련 기술의 디지털 자산화 및 라이선싱, 로카르노 분류 기반의 저고리 단품 중심 글로벌 진출 전략을 제안한다. 본 연구는 데이터 분석과 전략적 제언을 유기적으로 결합하여 전통복식의 단순 보존을 넘어 기술 기반 산업화로 나아가기 위한 실증적 토대를 마련했다는 데 의의가 있다.","한국 의류 산업에서 한복 저고리는 고유하고 독특한 형태의 제품으로 인기를 얻고 있으며, 이를 통해 다양한 상품화와 디지털 콘텐츠 개발이 이루어지고 있다. 이 연구에서는 이러한 현상과 관련하여 지식 재산권(Knowledge Property Rights, KPR)의 동향을 조사함으로써, 한복 저고리의 상표, 특허 및 저작권 등 각각의 권리를 이해하고 관리하는데 필요한 기초 자료를 제공하려 한다. 주요 연구 방법으로는 문헌 리뷰, 법원 판결 사례 분석, 그리고 설문조사를 활용하였다. 먼저, 국내외 관련 법률과 규범들을 수집하고 그 안에서 KPR에 대한 내용을 파악하였으며, 이후에 해당 분야에서 진행된 소송 사건들을 통한 실질적인 적용 사례도 살펴보았다. 또한, 관련 업계 전문가들의 의견을 듣기 위해 설문조사도 시행하였다.",80.29581451416016,59.91728973388672,499,405,0.9210526315789473,0.978494623655914,0.76414627
NODE12588027,2026-.0,디지털 트윈 시스템에서 신선도 유지를 위한 작업 스케줄링 방안,"디지털 트윈에서 응용의 품질을 향상하기 위해 디지털 객체에 대한 높은 신선도가 필요하다. 그러나 갱신 및 추론 작업은 제한된 컴퓨팅 자원을 공유하므로, 신선도와 작업 처리율 사이의 상충관계가 발생한다. 기존 연구는 작업 처리율을 우선하므로 작업 도착율이 증가할 때 신선도가 저하된다. 이러한 문제를 해결하기 위해 본 논문에서는 예산 신선도 기반 스케줄링 방안을 제안한다. 제안 방안은 실시간으로 예산 신선도를 계산하여 갱신 작업 수행 시점을 동적으로 조정함으로써 요구 신선도를 만족한다. 시뮬레이션 결과는 제안 방안이 일부 작업을 거부함으로써 요구되는 신선도를 유지할 수 있음을 보인다. 제안 방안은 작업 처리율보다 신선도 보장이 중요한 응용에 적합한 스케줄링 방안으로 활용될 수 있다.","디지털 트윈 기반의 생산 시설 관리 체계에서는 제품의 신선도 유지가 중요한 이슈 중 하나이다. 본 연구에서는 디지털 트윈 환경에서 신선도 저하가 우려되는 상품들의 작업 스케줄링 문제에 대한 해결책을 제시한다. 특히, 냉동 음료류와 같은 시간이 지날수록 가치가 감소하거나 부패할 수 있는 제품들에 대해 고집했다. 우리는 이러한 상황에서 최적화된 작업 스케줄을 생성하기 위해 계획-실시간 피드백(Plan-Runtime Feedback) 모델과 연관성을 활용하였다. 이를 통해 실시간으로 수집된 데이터로부터 미래 상태를 예측하고 이를 바탕으로 효과적인 스케줄을 설계하는데 성공하였다. 또한, 다양한 요인들을 고려하여 효율성과 신뢰성이 높은 알고리즘 개발에도 노력하였으며, 이를 위해 Gurobi solver 및 Python 프로그램 언어를 활용하였다.",96.85665893554688,59.32658004760742,384,417,0.8152173913043478,0.9,0.7410836
NODE12588016,2026-.0,ProbCert: 블랙박스 LLM 출력에 대한 확률적 인증 프레임워크,"대규모 언어 모델(LLM)은 분류, 요약, 질의응답 등 다양한 자연어 처리 응용에서 널리 활용되고 있으나, 상업적 LLM은 대부분 블랙박스 API 형태로 제공되어 출력 결과의 근거를 해석하거나 신뢰성을 정량적으로 평가하기 어렵다. 특히 입력의 어떤 요소가 출력 변화에 영향을 미치는지, 그리고 이러한 변화가 얼마나 일관되게 발생하는지를 확률적으로 제시하지 못한다는 한계가 있다. 본 논문에서는 이러한 문제를 해결하기 위해, 블랙박스 LLM 환경에서 입력 변형에 따른 출력 변화 확률을 추정하고 이를 유한 표본 기반으로 인증하는 프레임워크인 ProbCert를 제안한다. ProbCert는 의미적으로 타당한 입력 변형을 반복적으로 생성하고, 각 변형에 대한 출력 변화 여부를 관측하여 변화 확률을 추정하며, 사용자 지정 신뢰수준과 허용 오차를 만족할 때까지 질의를 수행한다. 또한 Wilson score interval, Empirical Bernstein bound, Clopper–Pearson interval 등 다양한 신뢰구간 계산 방식을 통합하여, 동일한 절차 하에서 추정 정확도와 질의 효율을 비교할 수 있도록 한다. 분류 및 생성 작업을 대상으로 한 실험 결과, 제안 기법은 모든 설정에서 사용자 지정 신뢰수준과 허용 오차를 안정적으로 충족하였으며, 특히 Wilson score 기반 변형은 가장 적은 LLM 질의로 인증을 달성하여 실제 상업적 환경에서 효율적인 활용 가능성을 보였다.","Probabilistic Certification for Black-box Large Language Model Outputs: A Framework Approach

이 연구에서는 대형 언어 모델(Large Language Model)의 검사 불능성 문제를 해결하기 위해, 블랙박스 기반의 확률적 인증 프레임워크(ProbCert)를 제안한다. 최근, 대형 언어 모델은 많은 분야에서 중요한 역할을 수행하고 있지만, 그들이 제공하는 정보의 신뢰성을 증명하는데 어려움이 있어 왔다. 이 연구에서는 이러한 문제점을 극복하기 위해, 모델의 예측과 관련된 확률적 메트릭들을 통해 입력-출력 관계를 평가하며, 이를 바탕으로 모델의 정확도와 안정성을 증명하려 한다. 우리의 접근법은 크게 두 단계로 구성된다. 첫 번째 단계에서는, 특정한 질문 혹은 요청사항에 대해 대형 언어 모델이 생성한 답변의 유용성 및 타당성이 평가될 수 있도록, 확률적 메트릭들인 '확실성'과 '불일치 가능성'(Confidence and Disagreement Probability)을 도입한다. 여기서 '확실성'은 대상 모델이 자신에게 있는 확실한 답을 가지고 있음을 나타내며, '불일치 가능성'은 여러 개의 독립적으로 학습된 모델 사이에서 의견 차이를 가늠해볼 수 있게 해준다. 두 번째 단계에서는 위의 메트릭들을 이용하여, 모델의 각각의 답변에 대해 확장 가능한 인증을 가능하게 하는 알고리즘을 설계한다. 이 인증 시스템은 블랙박스 방식으로 작동하며, 직접 모델의 내부 동작을 이해하거나 변경하지 않고도 모델의 성능을 확인하도록 설계되었다.",79.6398696899414,36.81053924560547,724,790,0.8571428571428571,0.8518518518518519,0.6604744
NODE12588015,2026-.0,RAR-Agent: 법률 질의응답을 위한 근거 보강형 검색 시스템,"대규모 언어 모델의 환각 및 지식 노후화 문제는 법률, 의료와 같은 사실적 정확성이 필수적인 전문 도메인에서의 신뢰도와 활용성을 저해한다. 이러한 문제를 완화하기 위한 접근으로, RAG(Retrieval-Augmented Generation)가 제안되었지만, 법률 도메인의 어휘적 불일치로 인하여 높은 관련성을 지닌 외부 지식을 정확히 탐색하지 못하는 한계가 존재한다. 이를 보완하기 위한 Query Formulation 기반의 연구들이 다수 등장하였으나, 추가적인 학습 비용과 검색 단계에서 발생하는 환각 문제는 여전한 과제로 남아있다. 본 연구에서는 기존 연구들의 한계를 극복하기 위한 RAR-Agent를 제안한다. RAR-Agent는 Chain-of-Thought와 Rationale 기반의 Query Formulation 기법, 그리고 Reciprocal Rank Fusion 및 Reranker 기반 필터링 메커니즘을 활용하여 어휘적 불일치 문제를 완화하고 검색 단계의 환각을 효과적으로 억제한다. 또한, 에이전트의 사실적 정확성을 정밀하게 측정하기 위해, KL-BQA 벤치마크를 구축하였고, KL-BQA 및 KL-RQA 벤치마크 모두에서 우수한 성능을 달성하였다.;","[RAR-Agent: 법률 질의응답을 위한 근거 보강형 검색 시스템]

본 연구에서는 법원에서 발생할 수 있는 다양한 법률 문제 해결을 위해 RAR-Agent라는 규칙 기반의 근거 보강형 검색 시스템을 개발하였다. 이 연구의 목적은 복잡한 법률 환경에서 정확하고 신속하게 법률 정보를 제공하며, 특히 판사나 변호인과 같은 전문 직업인이 효율적으로 법률 상담을 진행하는데 도움이 될 수 있도록 하는 것이다. 법률 분야 특유의 어려운 용어와 개념들을 이해하기 쉽도록 하기 위해서 본 연구에서는 자연 언어 처리(NLP) 기술을 활용하여 법률 관련 질문을 인터넷 자료로부터 적절히 추출 및 해석하도록 설계되었다. 또한, 이를 통해 얻어진 데이터들은 깊게 탐구해보면서 그들이 법률 문제 해결 과정에서 어떻게 적용될 수 있을지 분석하였으며, 이를 바탕으로 유용성 높은 법률 정보를 제공한다. 데이터 수집 단계에서는 국내 대표적인 법률 포털사이트들과 사서함 서비스 등의 플랫폼에서 양질의 법률 관련 자료를 수집하였다. 이후 NLP 기법을 이용하여 수집된 데이터들의 의미 파악과 추천 알고리즘을 통해 가장 효과적이며 정확도 높은 답변을 찾아내었다.",54.0784797668457,52.28939056396485,602,580,0.8782608695652174,0.8333333333333334,0.69437194
NODE12588022,2026-.0,다중 렌더링 신호 기반 적응형 디지털 워터마킹: JND 모델과의 통합을 통한 지각적 품질 향상,"3D 콘텐츠의 저작권 보호를 위한 디지털 워터마킹에서, 기존 방법들은 렌더링 파이프라인의 중간 신호를 활용하지 못하고 균일한 강도로 워터마크를 삽입하여 지각적 품질 저하가 불가피하였다. 본 연구는 이러한 한계를 극복하기 위해 렌더링 신호와 JND 모델을 결합한 적응형 워터마킹 방법을 제안한다. 5가지 렌더링 신호와 JND 간의 상관관계를 Mutual Information으로 분석하여 Normal Map(0.073 nats)을 최적 가이드 신호로 선정하고, Product와 Gated 두 가지 픽셀별 강도 조절 전략을 설계하였다. 6개 3D 모델의 960개 샘플에 대한 실험 결과, 비교 대상 대비 PSNR 5.47dB 향상과 SSIM 0.0059 개선을 달성하면서 32비트 메시지 복원율 100%를 유지하였다. 추가 계산 비용은 19.4%로 실시간 적용이 가능하다.;","이 연구에서는 다중 렌더링 신호(multiscale rendering signal) 기반의 적응형 디지털 워터마크 시스템을 개발하고 이를 이차원 정확도(JND; Just Noticeable Difference) 모델과 연동하여 이미지 워터마킹의 지각적 품질 향상을 목표로 한다. 먼저, 원본 이미지를 여러 크기에서 처리해 얻은 렌더링 신호들을 분석하고 이를 바탕으로 적응형 워터마크 알고리즘을 설계한다. 또한, 이러한 알고리즘을 적용할 때 지각적으로 유감 없이 인식될 수 있는 최대 워터마크 용량을 결정하기 위해 JND 모델을 활용한다. 실험에는 다양한 종류의 이미지와 데이터셋을 통해 수행되었으며, 실험결과에 의하면 새로운 알고리즘은 기존 방법인 고정형 비트율보다 더 큰 워터마크용량과 동시에 더욱 낮은 손실률을 제공함을 확인하였다.",107.14978790283205,65.66850280761719,431,411,0.946236559139785,0.9310344827586207,0.8000258
NODE12588033,2026-.0,정치 기사 감성분석을 통한 외환시장과 투자자 매매 행태에 관한 연구,"본 연구는 국내뿐 아니라 해외 투자자에게도 관심이 높았던 계엄 관련 정치 뉴스가 환율과 주식 시장에서의 투자자 유형(기관, 개인, 외국인)별 매매 행태에 미치는 영향을 분석한다. 한국과 미국의 주요 언론사에서 보도된 정치 뉴스를 수집하고, GPT-4o API 프롬프트 엔지니어링을 통해 뉴스 기사 본문에 대한 감성분석을 실시하였다. 분석 결과, 구성된 감성지수는 원/달러 환율 변화에 통계적으로 유의한 영향을 미치는 것으로 나타났다. 기관투자자는 긍정적인 뉴스에 순매수를, 부정적인 뉴스에 순매도를 보였으며, 개인투자자는 이와 반대되는 매매 패턴을 보였다. 반면 외국인투자자는 정치 뉴스 감성지수에 대해 통계적으로 유의한 반응을 보이지 않았다. 이러한 결과는 정치 뉴스의 감성지수가 환율 변동과 투자자의 매매 행태에 유의한 영향을 미친다는 점을 보여주며, 금융시장 변화를 이해하는 데 정치 뉴스 감성지수가 유용한 정보를 제공할 수 있음을 시사한다.","이번 연구에서는 정치기사를 감성 분석을 통해 얻은 데이터와 이를 바탕으로 한 시장 반응 패턴을 분석하여, 이들 간의 관계성을 탐구하였다. 특히, 최근에는 다양한 정보 소스 중에서 언급된 정치적 요인들이 경제 상황 및 증시에 미칠 영향에 대한 관심이 높아짐에 따라 본 연구에서는 이러한 맥락에서 정치적 요인이 외환시장에 어떠한 영향을 미치며, 그 영향 정도를 파악하기 위해 진행되었다(연구 배경). 본 연구에서는 한국 국면망(Naver)의 뉴스 자료베이스로부터 정치 관련 기사를 수집하였으며, 이들의 내용을 감성 분석(Sentiment Analysis)을 이용해 분류하였다. 이후, 분류된 각각의 감성 수준별 데이터들과 KRW/USD 환율 변동률 사이의 관계를 통계적으로 검증하고자 하였다(방법). 결과적으로, 특정 사건 발생 직후의 부정적 혹은 긍정적인 감성이 강할수록 다음날의 KRW/USD 환율 변동률에도 큰 차이가 나타났다.",32.62288284301758,81.95086669921875,474,464,0.8348623853211009,0.9223300970873787,0.785946
NODE12588028,2026-.0,CFD 기반 흡기-배기 배치에 따른 우주 근사 재배 챔버 공기 순환 특성 분석,"본 연구는 우주 환경과 유사한 밀폐 재배 챔버에서 흡기–배기 배치에 따른 공기 순환 특성을 CFD 기반으로 비교·분석하였다. 챔버 내부에 재배 공간과 장비 모듈을 포함한 형상을 구성하고, 세 가지 공조 시나리오를 정의하였다. 각 시나리오에 대해 속도와 스트림라인 분석을 통해 공기 순환 경로와 정체 가능 영역을 평가하고, 도메인 평균 속도, 속도 균일성 지표, 흡기–배기 압력차(Δp)를 이용하여 정량적 비교를 수행하였다. 분석 결과, 시나리오 C는 속도 성분 간 편차가 가장 작고 다방향 순환 루프 형성이 뚜렷하여 전반적인 공기 혼합 특성이 가장 우수한 것으로 나타났다. 반면, 시나리오 A와 B는 특정 영역에서 공기 도달성 편차가 상대적으로 크게 나타났다.","우주 비행에서 안전하고 효율적으로 작동하기 위해서는 대형 모듈 사이의 공기를 정확하게 조절해야 합니다. 이 연구에서는 Computational Fluid Dynamics(CFD) 기법을 활용하여 우주 차량의 흡기와 배기에 따라 발생하는 공기 순환 특성을 분석하였습니다. 실험 설계에는 다양한 크기와 형태의 배기-흡기 배치 패턴이 적용되었으며, 이를 통해 각 배치 유형별로 생기는 공기 역학적 영향을 평가했습니다. CFD 시뮬레이션을 통한 분석결과, 특정 배기-흡기 패턴들이 공간 밀도와 회오리 속도 등 공기 순환 특성이 크게 변화함을 확인할 수 있었습니다.",209.78338623046875,55.78565979003906,369,311,0.8695652173913043,0.9130434782608695,0.801244
NODE12588023,2026-.0,믹싱 트랜잭션에 서브그래프 생성을 통한 GNN 기반 비트코인 믹싱 탐지 기술,"비트코인은 대표적인 암호화폐로서 경제적 거래 수단으로서의 효용성을 입증하였으나, 사용자의 익명성을 보장하는 가명성(Pseudonymity)으로 인해 자금세탁 및 불법 거래 수단으로 악용되는 사례가 급증하고 있다. 특히, CoinJoin과 같은 믹싱 서비스는 거래 경로를 의도적으로 복잡하게 구성하여 자금 출처와 흐름 추적을 어렵게 만들지만, 기존의 온체인 분석 또는 개별 트랜잭션 중심 추적 기법으로는 믹싱 트랜잭션을 효과적으로 탐지하기 어렵다. 또한, 믹싱 트랜잭션 그래프를 GNN(Graph Neural Network) 기반으로 탐지하는 연구들은 전체 네트워크를 단일 그래프로 구성하는 전역적 분류 방식에 집중하고 있어, 개별 트랜잭션 중심의 세밀한 맥락 파악에는 한계가 있다. 본 논문에서는 범죄 및 비범죄 비트코인 트랜잭션 데이터셋을 직접 구축하고, 각 트랜잭션의 인접 흐름을 독립적인 서브그래프 단위로 모델링한 후, GNN 기반 학습을 통해 믹싱 트랜잭션 탐지 성능을 향상시키는 기법을 제안한다. 실험 결과, 서브그래프를 활용 시, 믹싱 트랜잭션을 97% 이상 정확도로 탐지하는 것을 확인하였고, GNN 기반 학습 결과, GraphSAGE 모델이 98.5%의 F1-score로 가장 높은 성능으로 비트코인 믹싱 트랜 잭션을 데이터셋에서 식별해 내는 것을 확인하였다. 본 연구에서 제안하는 서브그래프 기반 믹싱 탐지 기법은 암호화폐 기반 범죄 수사 실무에 활용될 수 있으며, 특히 범죄 자금의 연속적 흐름 추적이 요구되는 자금세탁 방지 시스템 및 블록체인 포렌식 분석 도구에 적용 가능할 것으로 기대된다.","비트코인과 같은 가상화폐 시장에서 믹싱 트랜잭션이 증가함에 따라, 이를 심각하게 부정적으로 영향을 미치며, 사기 및 불법 활동 감소와 동시에 신뢰성 강화를 위한 효과적인 검출 방안이 요구된다. 본 연구에서는 이 문제 해결을 위해 그래포 네일링(generative model) 중 하나인 Graph Neural Networks(GNNs)을 이용하여 비트코인 거래 데이터로부터 비밀주머니(mixing transaction)를 정확히 찾아내는 알고리즘을 개발하였다. 먼저, 우리는 대량의 비트코인 트랜잭션 데이터셋을 수집하고 분석하였으며, 이 과정에서 비밀주머니와 일반 트랜잭션 사이의 차별성을 파악하기 위하여 다양한 특징들을 추출했다. 이후, 이러한 특징들 중에서 가장 중요한 것들을 선별해Graph Convolutional Network(GCN)이라는 유형의 GNN 모델에 입력으로 제공하였다. 또한, 우리 연구팀은 직접 GNN 기반 모델을 설계하며, 각 노드(거래) 간 관계뿐만 아니라 그 자체의 특징까지 고려하도록 모델을 구성하였습니다. 또한, 그래프 레벨 정보도 활용하여 전체 트랜잭션 패턴을 이해하는데 도움을 받았습니다. 이를 통해 우리는 GNN 모델이 상대적으로 복잡한 비트코인 트렌젝션 그래프에서도 비밀주머니를 인식할 수 있음을 입증하였습니다. 결과적으로, 실험 결과에서는 GNN 기반 접근방법이 기존 방법보다 더 높은 정확도와 재현율을 나타냈습니다. 특히, 그래프 세그멘테이션(graph segmentation) 기법을 적용시켜서, 특정 부분집합(subgraph)만을 선택적으로 조사하면 비용 효율성이 크게 향상을 가져올 것으로 예측됩니다.",43.27450180053711,49.42448425292969,790,812,0.8146067415730337,0.9125,0.85075235
NODE12588034,2026-.0,예비초등교사의 스크래치 프로그래밍 학습에서 나타나는 오류와 오개념 분석,"본 연구는 예비초등교사를 대상으로 한 스크래치 프로그래밍 학습에서 나타나는 오류를 분석하고, 오류에 내재된 오개념의 특성을 규명하는 데 목적이 있다. 이를 위해 교원양성대학에 재학 중인 예비초등교사 44명을 대상으로 15주간 스크래치 교육을 실시한 후, 핵심 개념 11개 영역에서 총 22개의 평가 문항을 개발하여 오류 데이터를 수집·분석하였다. 연구 결과, 스프라이트 이동이나 좌표 설정과 같은 직관적인 기능에서는 낮은 오류율을 보였으나, 변수, 조건문, 반복문, 이벤트 등 프로그램의 논리적 실행 흐름과 상태 변화를 요구하는 개념에서는 높은 오류율이 나타났다. 또한 변수 대입의 실행 시점, 조건문의 독립적 실행, 반복문의 종료 조건 평가 시점과 관련된 공통된 오개념이 반복적으로 관찰되었다. 이러한 결과는 향후 오류·오개념 기반 교육과정 설계나 교수·학습 모형 개발을 위한 근거 자료로 활용될 수 있다는 점에서 의의를 지닐것으로 기대된다.","이 연구에서는 예비초등 교사를 대상으로 한 Scratch 프로그래밍 과정에서 발생한 실수와 잘못된 개념들을 식별하고 분석하였다. 현대 사회에서 디지털 리터러시의 중요성이 증가함에 따라 정보기술(ICT) 기반의 지능형 학습 환경(SLE) 활용이 활발해지고 있다. 이 중 Scratch는 아이들의 창조성을 개발하며 기본적인 알고리즘 이해도 함양하는데 효과적이기 때문에 많은 관심을 받고 있다. 그러나 이러한 도구를 처음 접하게 되는 비전문가들이 사용할 때는 특정 오류와 오개념이 자주 발견되는 경향이 있으므로 이를 체계적으로 고찰하기 위해 본 연구가 수행되었다. 데이터 수집에는 설문조사와 인터뷰 방식을 채택하여 참가자의 문제 해결 능력과 Scratch 작업 상황을 관찰하였으며, 이를 통해 사전-사후 시험을 통한 성취도 평가 및 동영상 분석 등 다양한 방법을 종합적으로 적용했다. 또한 참가자들은 각각 자신이 만든 프로그램을 발표하면서 발생했던 오류와 생각에 대한 이야기를 나누며 그 원인을 추적하였다.",72.25220489501953,70.4274673461914,472,504,0.9636363636363636,0.956140350877193,0.7257158
NODE12588026,2026-.0,ERC-7891: A New Protocol Design for Hierarchical NFTs with Splitting and Merging,"본 논문은 계층적 NFT(대체 불가능 토큰) 구조 내에서 분할, 병합, 부분 소유권 재분배를 위한 프로토콜 수준의 메커니즘을 도입하는 새로운 이더리움 표준인 ERC-7891을 제시한다. ERC-721, ERC-1155, ERC-6150과 같은 기존 표준은 동적 구조 변경에 대한 기능이 부족하여 시간이 지남에 따라 변화하는 실물자산(RWA)에 적용하는 데 한계가 있었다. 본 논문에서 제안하는 ERC-7891은 이러한 격차를 해소하기 위해 표준화된 함수와 이벤트를 정의하며, 이를 통해 투명성과 검증 가능한 계보 추적(lineage tracking)을 통해 자산을 관리할 수 있다. 제안된 아키텍처는 ERC-6150 및 ERC-721과 완벽하게 통합되며, 탈중앙화 애플리케이션(DApps) 간의 상호운용성을 위해 ERC-165 인터페이스 감지 기능을 통합한다. 제안한 표준은 공식적인 표준화 프로세스를 통해 프로토콜을 문서화했으며, 그 결과 ERC-7891은 공식 이더리움 표준으로 성공적으로 채택되었다. ERC-7891은 동적으로 계층적 NFT를 가능하게 함으로써 부동산, 공급망 관리, 모듈형 제품 생태계와 같은 영역에서 차세대 탈중앙화 애플리케이션을 위한 기반을 제공한다.","지금까지 Non-Fungible Tokens(NFT)는 디지털 자산의 고유성을 확보하고 분배하는 데 활용되어 왔으며, 이를 통해 다양한 산업에서 새로운 가치 창출이 이루어졌습니다. 그러나 현재 NFT 시장에서는 여러 문제점들이 지적되고 있으며, 특히 하위 계층형 NFT(hierarchical NFT)는 그 유동성과 탈중앙화 정도(Decentralization Level; DLevel) 측면에서 한계점을 나타내고 있습니다. 이 연구에서는 이러한 문제들을 해결하기 위해 ERC-7891 프로토콜을 도입하며, 기존의 단일 형태의 NFT와 비교하여 상대적으로 낮은 유동성이면서도 다중 소유권(multi-owner) 및 거래 가능성(transferring capability)이 있는 하위 계층형 NFT를 설계하였습니다. 본 연구는 하위 계층형 NFT에 대한 새로운 프로토콜인 ERC-7891을 개발함으로써, 네트워크 트랜잭션 처리 속도를 가속화하고 동시에 복잡한 관리 작업을 간소화하려 노력했습니다. 또한, 본 논문에서는 ERC-7891 프로토콜의 세부적인 구조와 동작 원리를 설명하면서, 하위 계층형 NFT 생성 과정, 스크립팅 방식(scripting method), 그리고 분할(splitting)과 통합(merging) 메커니즘을 소개하겠습니다.",34.899322509765625,27.18558692932129,603,642,0.8934426229508197,0.9122807017543859,0.72272766
NODE12588021,2026-.0,PBD에서의 옷감-고체 상호작용을 위한 안정적인 SDF 기반 충돌 처리,"본 논문은 위치 기반 동역학(PBD) 프레임워크 기반의 효율적이고 안정적인 옷감–강체 충돌 처리 기법을 제안한다. 기존 PBD 시뮬레이션에서는 반복적 제약 조건 투영 과정에서 충돌 응답 시 옷감 표면에 떨림이 발생해 시각적 품질과 수치적 안정성이 저하된다. 이를 해결하기 위해 정점 속도를 법선/접선 성분으로 분해하는 SDF 기반 기법을 제안하며, 법선 성분은 안정적으로 감쇠시키고 접선 성분은 유지하여 진동 없이 표면을 따라 부드럽게 미끄러지도록 한다. 또한 속도 보정을 인접한 면 및 에지 정점으로 전파해 이웃 영역 전반에서 일관된 제약 조건 투영을 보장한다. 본 기법은 서브스텝 기반 PBD 솔버에 통합되어 추가 계산 비용 없이 충돌 안정성을 향상시키며, 실험을 통해 표면 떨림 감소와 연속적이고 물리적으로 타당한 움직임을 확인하였다.","본 연구에서는 패션 디자인 비주얼화(Pattern Design Visualization: PBD) 시스템에서 복잡한 실물과 가상 객체 간의 충돌 문제를 해결하기 위해 안정적이면서도 높은 정확도와 효율성을 제공할 수 있는 속성기반 거리 함수(Signed Distance Function: SDF) 기반의 충돌 처리 방안을 제시한다. 이전 연구들은 대개 복잡한 옷감 모델링 및 물리 코딩이 어려운 단순 평면형 또는 원뿔 형태의 충돌 객체들에 집중하였으나 본 연구에서는 실제 의류 자료로부터 얻은 3D 고체 모델을 바탕으로 하는 유동적이고 곡면형태의 충돌 객체들을 다루며, 이를 통해 더욱 현실적으로 복잡하고 다양한 조건하에서도 안정적인 충돌 검사를 수행하였다.",196.6887359619141,95.3063507080078,414,367,0.8910891089108911,0.9135802469135802,0.73607117
NODE12594968,2026-.0,철근 콘크리트 내부의 초음파 시뮬레이션을 위한 CT 이미지 기반 유한요소 모델 개발,"철근콘크리트는 몰탈, 골재, 공극 및 철근으로 구성된 이질 재료로서, 내부 구조의 복잡성으로 인해 초음파 비파괴 평가 결과 해석에 한계가 존재한다. 본 연구에서는 철근콘크리트 시편에 대한 X선 컴퓨터 단층촬영(CT) 데이터를 기반으로 내부 구조를 명시적으로 고려한 유한요소 모델을 구축하였다. 다층 Otsu 분할 기법을 적용하여 몰탈, 골재, 철근 및 공극을 구분하고 이를 요소 수준에서 반영하였다. 구축된 모델의 활용 가능성을 검토하기 위해 초음파 가진 해석을 수행한 결과, 완전 이질 모델에서는 골재에 의한 산란 성분이 지배적으로 나타나 철근 반사 신호 식별이 어려웠다. 반면, 골재를 제거한 단순화 모델에서는 철근 반사 신호가 비교적 명확하게 관측되었다. 이러한 결과는 내부 구조가 현실적으로 복잡할수록 신호가 산란에 의해 묻히는 현상이 수치해석에서도 재현 가능함을 보여준다.;","이 연구에서는 철근 콘크리트 재료 속성을 고려하여 정확하고 효율적인 유한 요소 분석을 수행하기 위해 CT(Computed Tomography) 이미지를 이용한 유한 요소 모델링 방법인 FE-CT(Finite Element Computed Tomography)를 적용하였다. 특히, 이 연구는 비정형 고효과성 매질인 철근 콘크리트 내에서의 초음파 동특성을 수치적으로 파악하는데 중점을 두었다. 이를 위해 먼저 CT 스캔 데이터로부터 철근 및 콘크리트 미세구조를 추출하였으며, 그 후 이를 바탕으로 다양한 조건 하에서의 초음파 산란 현상을 모델화하였다. 모델링 과정에서는 철근과 콘크리트 간의 인터페이스 특성이 복잡하게 작용함에 따라, 각각의 물질별 적절한 성능 매개변수 값을 결정할 필요가 있었다. 이러한 매개변수들을 통해 계산된 용융시뮬라션 결과와 실험값 사이의 일관성을 확인하면서 최종적인 유한요소 모델을 개발하였다.",129.2974395751953,94.3524398803711,438,458,0.883495145631068,0.8762886597938144,0.8683138
